# ======================================================================
# Aggregated IP/Proxy Addresses
# Generated: 2026-01-01 12:35:56 UTC
# Total: 1616 | Valid: 763 | Untested: 0
# ======================================================================
# Format: ADDRESS | STATUS | LATENCY | TYPE | LOCATION | ISP
# ======================================================================

47.103.136.132:443     | ✓ | 235ms   | -    | 通用              | -
47.107.240.185:443     | ✗ | -       | -    | 通用              | -
47.237.2.70:8888       | ✗ | -       | -    | 韩国              | -
47.237.11.125:8888     | ✓ | 214ms   | -    | 韩国              | -
47.238.3.215:1080      | ✗ | -       | -    | 韩国              | -
47.238.5.156:1080      | ✗ | -       | -    | 韩国              | -
47.238.7.23:1080       | ✗ | -       | -    | 韩国              | -
47.238.31.138:8888     | ✗ | -       | -    | 韩国              | -
47.238.57.36:1080      | ✓ | 197ms   | -    | 韩国              | -
47.238.72.235:5555     | ✗ | -       | -    | 韩国              | -
47.238.79.92:5555      | ✗ | -       | -    | 韩国              | -
47.238.80.90:5555      | ✗ | -       | -    | 韩国              | -
47.238.114.159:5555    | ✗ | -       | -    | 韩国              | -
47.238.119.131:5555    | ✗ | -       | -    | 韩国              | -
47.238.123.168:5555    | ✗ | -       | -    | 韩国              | -
47.238.128.199:1080    | ✓ | 194ms   | -    | 韩国              | -
47.238.132.52:1080     | ✓ | 197ms   | -    | 韩国              | -
47.238.154.8:5555      | ✗ | -       | -    | 韩国              | -
47.238.175.122:1080    | ✗ | -       | -    | 韩国              | -
47.238.204.50:5555     | ✗ | -       | -    | 韩国              | -
47.238.211.254:5555    | ✗ | -       | -    | 韩国              | -
47.238.226.57:1080     | ✗ | -       | -    | 韩国              | -
47.238.231.210:1080    | ✓ | 199ms   | -    | 韩国              | -
47.238.240.113:1080    | ✗ | -       | -    | 韩国              | -
47.238.243.150:1080    | ✓ | 192ms   | -    | 韩国              | -
47.238.254.24:20000    | ✗ | -       | -    | 韩国              | -
47.239.7.37:1080       | ✓ | 193ms   | -    | 韩国              | -
47.239.13.156:1080     | ✓ | 198ms   | -    | 韩国              | -
47.239.16.176:1080     | ✗ | -       | -    | 韩国              | -
47.239.16.221:1080     | ✗ | -       | -    | 韩国              | -
47.239.17.206:1080     | ✗ | -       | -    | 韩国              | -
47.239.18.207:1080     | ✗ | -       | -    | 韩国              | -
47.239.18.254:1080     | ✗ | -       | -    | 韩国              | -
47.239.19.117:1080     | ✗ | -       | -    | 韩国              | -
47.239.29.245:1080     | ✗ | -       | -    | 韩国              | -
47.239.130.177:1080    | ✓ | 193ms   | -    | 韩国              | -
47.239.155.247:1080    | ✗ | -       | -    | 韩国              | -
47.239.161.0:1080      | ✗ | -       | -    | 韩国              | -
47.239.237.141:1080    | ✓ | 195ms   | -    | 韩国              | -
47.242.0.10:1080       | ✓ | 193ms   | -    | 韩国              | -
47.242.0.78:1080       | ✓ | 190ms   | -    | 韩国              | -
47.242.0.167:1080      | ✗ | -       | -    | 韩国              | -
47.242.1.155:1080      | ✓ | 193ms   | -    | 韩国              | -
47.242.2.159:1080      | ✗ | -       | -    | 韩国              | -
47.242.3.62:1080       | ✓ | 195ms   | -    | 韩国              | -
47.242.3.64:1080       | ✗ | -       | -    | 韩国              | -
47.242.4.90:1080       | ✗ | -       | -    | 韩国              | -
47.242.5.94:5555       | ✓ | 196ms   | -    | 韩国              | -
47.242.6.78:1080       | ✓ | 196ms   | -    | 韩国              | -
47.242.7.175:1080      | ✓ | 193ms   | -    | 韩国              | -
47.242.18.43:1080      | ✓ | 196ms   | -    | 韩国              | -
47.242.19.224:1080     | ✓ | 192ms   | -    | 韩国              | -
47.242.20.207:5555     | ✓ | 196ms   | -    | 韩国              | -
47.242.23.139:5555     | ✓ | 194ms   | -    | 韩国              | -
47.242.26.52:1080      | ✓ | 196ms   | -    | 韩国              | -
47.242.26.252:5555     | ✓ | 196ms   | -    | 韩国              | -
47.242.29.206:5555     | ✓ | 193ms   | -    | 韩国              | -
47.242.30.34:5555      | ✓ | 192ms   | -    | 韩国              | -
47.242.40.227:5555     | ✗ | -       | -    | 韩国              | -
47.242.48.206:5555     | ✗ | -       | -    | 韩国              | -
47.242.68.139:1080     | ✓ | 199ms   | -    | 韩国              | -
47.242.69.141:1080     | ✗ | -       | -    | 韩国              | -
47.242.69.254:1080     | ✓ | 198ms   | -    | 韩国              | -
47.242.72.41:5555      | ✓ | 195ms   | -    | 韩国              | -
47.242.74.20:1080      | ✓ | 196ms   | -    | 韩国              | -
47.242.75.49:1080      | ✓ | 196ms   | -    | 韩国              | -
47.242.76.122:1080     | ✓ | 189ms   | -    | 韩国              | -
47.242.77.145:5555     | ✓ | 201ms   | -    | 韩国              | -
47.242.88.196:1080     | ✗ | -       | -    | 韩国              | -
47.242.89.57:1080      | ✓ | 194ms   | -    | 韩国              | -
47.242.89.185:1080     | ✗ | -       | -    | 韩国              | -
47.242.89.225:5555     | ✓ | 196ms   | -    | 韩国              | -
47.242.89.233:5555     | ✓ | 193ms   | -    | 韩国              | -
47.242.90.224:1080     | ✓ | 194ms   | -    | 韩国              | -
47.242.93.181:5555     | ✓ | 199ms   | -    | 韩国              | -
47.242.94.102:5555     | ✓ | 196ms   | -    | 韩国              | -
47.242.95.0:5555       | ✓ | 189ms   | -    | 韩国              | -
47.242.95.129:1080     | ✗ | -       | -    | 韩国              | -
47.242.110.60:1080     | ✗ | -       | -    | 韩国              | -
47.242.133.229:5555    | ✓ | 196ms   | -    | 韩国              | -
47.242.134.14:5555     | ✓ | 197ms   | -    | 韩国              | -
47.242.134.144:5555    | ✓ | 192ms   | -    | 韩国              | -
47.242.136.241:5555    | ✓ | 192ms   | -    | 韩国              | -
47.242.137.254:5555    | ✓ | 193ms   | -    | 韩国              | -
47.242.138.3:5555      | ✓ | 193ms   | -    | 韩国              | -
47.242.138.67:5555     | ✓ | 196ms   | -    | 韩国              | -
47.242.142.221:8888    | ✗ | -       | -    | 韩国              | -
47.242.145.249:1080    | ✗ | -       | -    | 韩国              | -
47.242.149.39:1080     | ✗ | -       | -    | 韩国              | -
47.242.152.105:1080    | ✗ | -       | -    | 韩国              | -
47.242.153.148:1080    | ✓ | 194ms   | -    | 韩国              | -
47.242.162.52:1080     | ✗ | -       | -    | 韩国              | -
47.242.163.184:5555    | ✓ | 192ms   | -    | 韩国              | -
47.242.164.12:5555     | ✓ | 193ms   | -    | 韩国              | -
47.242.165.225:5555    | ✓ | 196ms   | -    | 韩国              | -
47.242.168.35:1080     | ✗ | -       | -    | 韩国              | -
47.242.172.90:5555     | ✓ | 195ms   | -    | 韩国              | -
47.242.184.152:5555    | ✗ | -       | -    | 韩国              | -
47.242.212.58:1080     | ✓ | 189ms   | -    | 韩国              | -
47.242.212.59:1080     | ✓ | 193ms   | -    | 韩国              | -
47.242.212.155:1080    | ✓ | 192ms   | -    | 韩国              | -
47.242.214.4:1080      | ✓ | 196ms   | -    | 韩国              | -
47.242.216.128:1080    | ✗ | -       | -    | 韩国              | -
47.242.218.87:443      | ✓ | 198ms   | -    | -               | -
47.242.219.207:1080    | ✗ | -       | -    | 韩国              | -
47.242.234.118:5555    | ✗ | -       | -    | 韩国              | -
47.242.252.73:5555     | ✗ | -       | -    | 韩国              | -
47.243.4.6:1080        | ✓ | 193ms   | -    | 韩国              | -
47.243.5.233:1080      | ✓ | 199ms   | -    | 韩国              | -
47.243.6.120:1080      | ✓ | 194ms   | -    | 韩国              | -
47.243.7.120:1080      | ✗ | -       | -    | 韩国              | -
47.243.7.224:1080      | ✓ | 193ms   | -    | 韩国              | -
47.243.11.128:1080     | ✓ | 196ms   | -    | 韩国              | -
47.243.14.117:1080     | ✓ | 190ms   | -    | 韩国              | -
47.243.19.190:5555     | ✗ | -       | -    | 韩国              | -
47.243.72.227:5555     | ✗ | -       | -    | 韩国              | -
47.243.123.29:1080     | ✗ | -       | -    | 韩国              | -
47.243.126.222:1080    | ✓ | 189ms   | -    | 韩国              | -
47.243.136.25:1080     | ✓ | 193ms   | -    | 韩国              | -
47.243.141.203:1080    | ✓ | 190ms   | -    | 韩国              | -
47.243.163.226:5555    | ✗ | -       | -    | 韩国              | -
47.243.178.162:1080    | ✗ | -       | -    | 韩国              | -
47.243.179.186:1080    | ✓ | 196ms   | -    | 韩国              | -
47.243.179.219:1080    | ✓ | 193ms   | -    | 韩国              | -
47.243.179.248:1080    | ✗ | -       | -    | 韩国              | -
47.243.186.147:1080    | ✓ | 195ms   | -    | 韩国              | -
47.243.187.133:5555    | ✗ | -       | -    | 韩国              | -
47.243.187.144:1080    | ✓ | 196ms   | -    | 韩国              | -
47.243.188.99:1080     | ✓ | 196ms   | -    | 韩国              | -
47.243.189.61:1080     | ✓ | 195ms   | -    | 韩国              | -
47.243.189.253:1080    | ✗ | -       | -    | 韩国              | -
47.243.190.179:1080    | ✓ | 193ms   | -    | 韩国              | -
47.243.226.207:1080    | ✗ | -       | -    | 韩国              | -
47.243.227.135:1080    | ✓ | 192ms   | -    | 韩国              | -
47.243.228.145:1080    | ✗ | -       | -    | 韩国              | -
47.243.229.80:1080     | ✓ | 195ms   | -    | 韩国              | -
47.243.233.169:1080    | ✓ | 196ms   | -    | 韩国              | -
47.243.246.240:5555    | ✗ | -       | -    | 韩国              | -
47.251.104.77:1080     | ✗ | -       | -    | 韩国              | -
47.251.113.129:1080    | ✗ | -       | -    | 韩国              | -
47.253.171.149:443     | ✓ | 16ms    | -    | -               | -
47.254.86.133:443      | ✓ | 66ms    | -    | -               | -
49.50.72.246:443       | ✓ | 222ms   | -    | 通用              | -
49.64.242.111:1080     | ✗ | -       | -    | 中国              | -
49.75.59.224:1080      | ✗ | -       | -    | 中国              | -
51.38.94.252:443       | ✓ | 92ms    | -    | 通用              | -
51.38.179.176:443      | ✓ | 99ms    | -    | 通用              | -
51.68.192.76:14443     | ✓ | 100ms   | -    | 通用              | -
51.83.77.59:443        | ✓ | 103ms   | -    | 通用              | -
51.91.251.117:443      | ✓ | 105ms   | -    | 通用              | -
51.159.70.244:443      | ✓ | 102ms   | -    | 通用              | -
51.195.107.167:8000    | ✓ | 106ms   | -    | 通用              | -
52.1.130.127:443       | ✓ | 21ms    | -    | 通用              | -
52.140.7.131:443       | ✓ | 213ms   | -    | 通用              | -
52.157.156.231:443     | ✓ | 97ms    | -    | 通用              | -
52.175.30.9:443        | ✓ | 195ms   | -    | 通用              | -
52.178.94.61:443       | ✓ | 95ms    | -    | 通用              | -
52.233.143.240:443     | ✓ | 95ms    | -    | 通用              | -
54.37.72.89:443        | ✓ | 105ms   | -    | 通用              | -
54.75.58.210:443       | ✗ | -       | -    | 通用              | -
57.128.129.70:443      | ✓ | 92ms    | -    | 通用              | -
64.201.141.139:443     | ✗ | -       | -    | 通用              | -
65.109.40.163:8443     | ✓ | 131ms   | -    | 通用              | -
66.70.143.16:443       | ✓ | 20ms    | -    | 通用              | -
69.164.195.111:443     | ✓ | 26ms    | -    | 通用              | -
70.90.108.180:443      | ✗ | -       | -    | 通用              | -
72.80.179.139:443      | ✓ | 26ms    | -    | 通用              | -
72.212.180.54:443      | ✗ | -       | -    | 通用              | -
72.213.88.134:443      | ✗ | -       | -    | 通用              | -
74.48.9.230:443        | ✓ | 45ms    | -    | 通用              | -
74.103.66.15:443       | ✓ | 2096ms  | -    | 通用              | -
74.103.66.18:443       | ✗ | -       | -    | 通用              | -
74.134.161.220:443     | ✓ | 35ms    | -    | 通用              | -
74.207.244.164:443     | ✗ | -       | -    | 通用              | -
74.208.84.191:443      | ✓ | 14ms    | -    | 通用              | -
74.208.228.10:443      | ✓ | 14ms    | -    | 通用              | -
77.65.70.50:5443       | ✓ | 125ms   | -    | 通用              | -
77.81.71.62:443        | ✓ | 135ms   | -    | 通用              | -
78.47.151.233:443      | ✓ | 109ms   | -    | 通用              | -
79.80.228.85:9119      | ✓ | 109ms   | 家宽   | 荷兰 林堡省          | Pfcloud UG
79.117.3.198:443       | ✗ | -       | -    | 通用              | -
79.133.217.232:443     | ✓ | 113ms   | -    | 通用              | -
79.133.217.233:443     | ✓ | 115ms   | -    | 通用              | -
79.133.217.236:443     | ✓ | 113ms   | -    | 通用              | -
79.133.217.237:443     | ✓ | 115ms   | -    | 通用              | -
79.139.56.178:443      | ✓ | 117ms   | -    | 通用              | -
79.188.239.40:8443     | ✓ | 138ms   | -    | 通用              | -
79.188.239.41:8443     | ✓ | 136ms   | -    | 通用              | -
79.188.239.42:8443     | ✓ | 135ms   | -    | 通用              | -
79.188.239.43:8443     | ✓ | 135ms   | -    | 通用              | -
79.188.239.44:8443     | ✓ | 135ms   | -    | 通用              | -
79.188.239.45:8443     | ✓ | 138ms   | -    | 通用              | -
79.188.239.46:8443     | ✓ | 135ms   | -    | 通用              | -
79.188.239.47:8443     | ✓ | 136ms   | -    | 通用              | -
80.11.220.238:443      | ✓ | 110ms   | -    | 通用              | -
80.72.39.35:443        | ✓ | 113ms   | -    | 通用              | -
80.77.112.216:443      | ✓ | 116ms   | -    | 通用              | -
80.97.226.98:443       | ✓ | 138ms   | -    | 通用              | -
80.154.6.4:443         | ✗ | -       | -    | 通用              | -
81.25.50.12:8480       | ✓ | 143ms   | -    | 通用              | -
81.25.50.12:8481       | ✓ | 141ms   | -    | 通用              | -
81.34.37.187:443       | ✗ | -       | -    | 通用              | -
81.171.24.164:443      | ✓ | 97ms    | -    | 通用              | -
82.64.46.151:443       | ✓ | 117ms   | -    | 通用              | -
82.67.119.68:443       | ✓ | 111ms   | -    | 通用              | -
82.196.220.217:443     | ✓ | 107ms   | -    | 通用              | -
83.13.36.250:443       | ✓ | 140ms   | -    | 通用              | -
83.103.36.213:443      | ✓ | 106ms   | -    | 通用              | -
84.32.25.53:9080       | ✓ | 127ms   | 机房   | 瑞士 —            | BuyVM
84.32.25.111:9080      | ✓ | 127ms   | 机房   | 丹麦 腓特烈斯贝        | This network includes a T
84.32.25.112:9080      | ✓ | 263ms   | 机房   | 奥地利 维也纳         | Foundation for Applied Pr
84.32.149.17:9080      | ✓ | 123ms   | 机房   | 德国 纽伦堡          | netcup GmbH
84.32.149.18:9080      | ✓ | 123ms   | 机房   | 瑞典 斯德哥尔摩        | R0CKET CLOUD 2
84.32.149.21:9080      | ✓ | 123ms   | 机房   | 瑞典 斯德哥尔摩        | KeFF Networks Ltd
84.32.149.76:9080      | ✓ | 123ms   | 机房   | 德国              | Artikel10 e.V.
84.32.191.231:9080     | ✓ | 99ms    | 机房   | 瑞典 斯德哥尔摩        | R0CKET CLOUD 2
84.32.217.109:9080     | ✓ | 111ms   | 机房   | 德国              | CIA TRIAD SECURITY LLC
84.32.231.82:9080      | ✓ | 97ms    | 机房   | 挪威 桑德尔福德        | GIGAHOST NET
84.32.231.90:9090      | ✓ | 96ms    | 机房   | 瑞典 斯德哥尔摩        | R0CKET CLOUD 2
84.72.72.153:443       | ✓ | 121ms   | -    | 通用              | -
84.145.134.55:443      | ✗ | -       | -    | 通用              | -
85.118.37.254:443      | ✗ | -       | -    | 通用              | -
85.158.220.164:443     | ✓ | 144ms   | -    | 通用              | -
85.193.234.121:5443    | ✓ | 118ms   | -    | 通用              | -
86.132.233.52:4433     | ✗ | -       | -    | 通用              | -
87.238.253.66:443      | ✓ | 99ms    | -    | 通用              | -
88.135.143.159:443     | ✓ | 122ms   | -    | 通用              | -
88.197.53.165:443      | ✓ | 148ms   | -    | 通用              | -
88.216.68.10:9080      | ✓ | 2ms     | 机房   | 瑞士 楚格州          | Kantonsschule Zug
88.216.68.12:9080      | ✓ | 3ms     | 机房   | 德国              | Artikel10 e.V.
88.216.68.25:9080      | ✓ | 2ms     | 机房   | 德国 纽伦堡          | F3 Netze e.V.
88.216.68.89:9080      | ✓ | 2ms     | 机房   | 德国 法兰克福         | Datalix
88.216.68.90:9080      | ✓ | 3ms     | 机房   | 瑞士 卢塞恩          | FSIT AG 185 150 28 0
88.216.68.91:9080      | ✓ | 3ms     | 机房   | 德国 纽伦堡          | F3 Netze e.V.
88.216.215.141:9080    | ✓ | 123ms   | 机房   | 德国              | Artikel10 e.V.
88.216.215.142:9080    | ✓ | 123ms   | 机房   | 德国              | ForPrivacyNET
88.216.215.143:9080    | ✓ | 123ms   | 机房   | 荷兰 阿姆斯特丹        | SABOTAGE LLC
89.33.44.23:443        | ✓ | 137ms   | -    | 通用              | -
89.117.77.215:443      | ✓ | 23ms    | -    | 通用              | -
89.234.183.82:443      | ✓ | 114ms   | -    | 通用              | -
91.2.28.230:4443       | ✗ | -       | -    | 通用              | -
91.135.75.44:443       | ✓ | 108ms   | -    | 通用              | -
91.227.97.113:443      | ✓ | 112ms   | -    | 通用              | -
92.242.41.77:443       | ✓ | 143ms   | -    | 通用              | -
93.63.43.131:443       | ✓ | 118ms   | -    | 通用              | -
93.115.26.111:443      | ✓ | 122ms   | -    | 通用              | -
93.180.217.254:443     | ✗ | -       | -    | 通用              | -
94.228.188.131:443     | ✗ | -       | -    | 通用              | -
94.246.130.82:443      | ✓ | 120ms   | -    | 通用              | -
94.246.130.82:5443     | ✓ | 163ms   | -    | 通用              | -
95.48.178.162:11443    | ✓ | 141ms   | -    | 通用              | -
95.51.57.25:9443       | ✓ | 149ms   | -    | 通用              | -
95.104.231.79:443      | ✓ | 170ms   | -    | 通用              | -
95.110.141.122:8888    | ✓ | 105ms   | -    | 通用              | -
95.164.1.87:443        | ✓ | 147ms   | -    | 通用              | -
95.165.104.120:9080    | ✓ | 151ms   | 机房   | 德国              | CIA TRIAD SECURITY LLC
95.183.53.35:443       | ✓ | 106ms   | -    | 通用              | -
95.213.206.11:8008     | ✓ | 131ms   | -    | 通用              | -
95.213.206.11:8009     | ✓ | 1195ms  | -    | 通用              | -
95.217.233.255:443     | ✓ | 131ms   | -    | 通用              | -
95.253.143.236:443     | ✓ | 126ms   | -    | 通用              | -
98.109.32.249:443      | ✓ | 25ms    | -    | 通用              | -
98.168.113.194:443     | ✓ | 54ms    | -    | 通用              | -
101.33.74.115:20000    | ✓ | 161ms   | -    | 韩国              | -
101.33.79.182:1080     | ✗ | -       | -    | 韩国              | -
101.33.80.72:1080      | ✗ | -       | -    | 韩国              | -
101.89.121.209:1080    | ✗ | -       | -    | 中国              | -
101.89.148.118:1080    | ✗ | -       | -    | 中国              | -
101.89.216.23:1080     | ✗ | -       | -    | 中国              | -
101.91.170.6:1080      | ✗ | -       | -    | 中国              | -
101.91.216.235:1080    | ✗ | -       | -    | 中国              | -
101.91.226.106:1080    | ✗ | -       | -    | 中国              | -
101.201.247.245:1080   | ✗ | -       | -    | 中国              | -
103.1.100.17:443       | ✓ | 212ms   | -    | 通用              | -
103.3.63.59:443        | ✓ | 208ms   | -    | 通用              | -
103.13.168.105:443     | ✓ | 152ms   | -    | 通用              | -
103.87.175.33:443      | ✗ | -       | -    | 通用              | -
103.104.73.130:443     | ✓ | 219ms   | -    | 通用              | -
103.113.118.6:443      | ✗ | -       | -    | 通用              | -
103.115.108.13:1234    | ✓ | 174ms   | 机房   | 中国 台北市          | TUCD
103.129.152.198:443    | ✓ | 226ms   | -    | 通用              | -
103.248.60.168:443     | ✗ | -       | -    | 通用              | -
104.16.62.253:443      | ✓ | 3ms     | -    | -               | -
104.16.86.53:443       | ✓ | 14ms    | -    | -               | -
104.16.92.159:443      | ✓ | 2ms     | -    | -               | -
104.16.138.12:443      | ✓ | 2ms     | -    | -               | -
104.16.154.245:443     | ✓ | 2ms     | -    | -               | -
104.16.170.91:443      | ✓ | 2ms     | -    | -               | -
104.16.213.191:443     | ✓ | 2ms     | -    | -               | -
104.16.235.71:443      | ✓ | 25ms    | -    | -               | -
104.17.61.218:443      | ✓ | 3ms     | -    | -               | -
104.17.67.255:443      | ✓ | 13ms    | -    | -               | -
104.17.127.88:443      | ✓ | 3ms     | -    | -               | -
104.17.127.163:443     | ✓ | 2ms     | -    | -               | -
104.17.155.67:443      | ✓ | 3ms     | -    | -               | -
104.17.181.96:443      | ✓ | 3ms     | -    | -               | -
104.17.242.104:443     | ✓ | 1ms     | -    | -               | -
104.17.247.146:443     | ✓ | 2ms     | -    | -               | -
104.18.34.10:443       | ✓ | 5ms     | -    | -               | -
104.18.46.139:443      | ✓ | 2ms     | -    | -               | -
104.18.82.180:443      | ✓ | 14ms    | -    | -               | -
104.18.147.204:443     | ✓ | 3ms     | -    | -               | -
104.18.175.244:443     | ✓ | 3ms     | -    | -               | -
104.18.215.208:443     | ✓ | 2ms     | -    | -               | -
104.19.31.68:443       | ✓ | 14ms    | -    | -               | -
104.19.34.219:443      | ✓ | 3ms     | -    | -               | -
104.19.43.37:443       | ✓ | 3ms     | -    | -               | -
104.19.48.212:443      | ✓ | 14ms    | -    | -               | -
104.19.55.106:443      | ✓ | 2ms     | -    | -               | -
104.19.58.234:443      | ✓ | 2ms     | -    | -               | -
104.19.59.117:443      | ✓ | 2ms     | -    | -               | -
104.19.60.38:443       | ✓ | 2ms     | -    | -               | -
104.19.119.224:443     | ✓ | 3ms     | -    | -               | -
104.19.126.162:443     | ✓ | 2ms     | -    | -               | -
104.19.181.86:443      | ✓ | 2ms     | -    | -               | -
104.19.210.206:443     | ✓ | 2ms     | -    | -               | -
104.19.235.226:443     | ✓ | 2ms     | -    | -               | -
104.20.47.61:443       | ✓ | 2ms     | -    | -               | -
104.20.50.133:443      | ✓ | 3ms     | -    | -               | -
104.20.55.58:443       | ✓ | 2ms     | -    | -               | -
104.21.54.55:443       | ✓ | 2ms     | -    | -               | -
104.21.74.97:443       | ✓ | 3ms     | -    | -               | -
104.24.11.216:443      | ✓ | 2ms     | -    | -               | -
104.24.47.70:443       | ✓ | 3ms     | -    | -               | -
104.24.64.26:443       | ✓ | 3ms     | -    | -               | -
104.24.70.132:443      | ✓ | 3ms     | -    | -               | -
104.24.80.157:443      | ✓ | 3ms     | -    | -               | -
104.24.92.137:443      | ✓ | 17ms    | -    | -               | -
104.24.153.83:443      | ✓ | 2ms     | -    | -               | -
104.24.185.127:443     | ✓ | 18ms    | -    | -               | -
104.25.26.110:443      | ✓ | 3ms     | -    | -               | -
104.25.27.99:443       | ✓ | 17ms    | -    | -               | -
104.25.141.128:443     | ✓ | 3ms     | -    | -               | -
104.27.205.30:443      | ✓ | 3ms     | -    | -               | -
104.130.142.41:443     | ✗ | -       | -    | 通用              | -
104.196.176.148:443    | ✗ | -       | -    | 通用              | -
104.218.50.155:443     | ✓ | 22ms    | -    | 通用              | -
104.236.195.215:443    | ✓ | 28ms    | -    | 通用              | -
104.236.205.59:443     | ✓ | 33ms    | -    | 通用              | -
106.14.80.214:443      | ✓ | 228ms   | -    | 通用              | -
106.14.150.205:443     | ✓ | 227ms   | -    | 通用              | -
106.75.26.70:443       | ✓ | 249ms   | -    | 通用              | -
106.227.92.105:7198    | ✓ | 260ms   | -    | 中国              | -
107.163.195.2:10000    | ✗ | -       | -    | 美国              | -
107.163.195.6:10000    | ✗ | -       | -    | 美国              | -
107.163.195.9:10000    | ✗ | -       | -    | 美国              | -
107.163.195.10:10000   | ✗ | -       | -    | 美国              | -
107.163.195.15:10000   | ✗ | -       | -    | 美国              | -
107.163.195.16:10000   | ✗ | -       | -    | 美国              | -
107.163.195.17:10000   | ✗ | -       | -    | 美国              | -
107.163.195.18:10000   | ✗ | -       | -    | 美国              | -
107.163.195.20:10000   | ✗ | -       | -    | 美国              | -
107.163.195.21:10000   | ✗ | -       | -    | 美国              | -
107.163.195.23:10000   | ✗ | -       | -    | 美国              | -
107.163.195.25:10000   | ✗ | -       | -    | 美国              | -
107.163.195.26:10000   | ✗ | -       | -    | 美国              | -
107.163.195.28:10000   | ✗ | -       | -    | 美国              | -
107.163.195.32:10000   | ✗ | -       | -    | 美国              | -
107.163.195.33:10000   | ✗ | -       | -    | 美国              | -
107.163.195.34:10000   | ✗ | -       | -    | 美国              | -
107.163.195.35:10000   | ✗ | -       | -    | 美国              | -
107.163.195.36:10000   | ✗ | -       | -    | 美国              | -
107.163.195.37:10000   | ✗ | -       | -    | 美国              | -
107.163.195.38:10000   | ✗ | -       | -    | 美国              | -
107.163.195.39:10000   | ✗ | -       | -    | 美国              | -
107.163.195.41:10000   | ✗ | -       | -    | 美国              | -
107.163.195.42:10000   | ✗ | -       | -    | 美国              | -
107.163.195.43:10000   | ✗ | -       | -    | 美国              | -
107.163.195.44:10000   | ✗ | -       | -    | 美国              | -
107.163.195.45:10000   | ✗ | -       | -    | 美国              | -
107.163.195.47:10000   | ✗ | -       | -    | 美国              | -
107.163.195.48:10000   | ✗ | -       | -    | 美国              | -
107.163.195.49:10000   | ✗ | -       | -    | 美国              | -
107.163.195.51:10000   | ✗ | -       | -    | 美国              | -
107.163.195.52:10000   | ✗ | -       | -    | 美国              | -
107.163.195.55:10000   | ✗ | -       | -    | 美国              | -
107.163.195.57:10000   | ✗ | -       | -    | 美国              | -
107.163.195.58:10000   | ✗ | -       | -    | 美国              | -
107.163.195.61:10000   | ✗ | -       | -    | 美国              | -
107.163.195.63:10000   | ✗ | -       | -    | 美国              | -
107.163.195.65:10000   | ✗ | -       | -    | 美国              | -
107.163.195.66:10000   | ✗ | -       | -    | 美国              | -
107.163.195.67:10000   | ✗ | -       | -    | 美国              | -
107.163.195.74:10000   | ✗ | -       | -    | 美国              | -
107.163.195.76:10000   | ✗ | -       | -    | 美国              | -
107.163.195.77:10000   | ✗ | -       | -    | 美国              | -
107.163.195.78:10000   | ✗ | -       | -    | 美国              | -
107.163.195.79:10000   | ✗ | -       | -    | 美国              | -
107.163.195.80:10000   | ✗ | -       | -    | 美国              | -
107.163.195.82:10000   | ✗ | -       | -    | 美国              | -
107.163.195.83:10000   | ✗ | -       | -    | 美国              | -
107.163.195.85:10000   | ✗ | -       | -    | 美国              | -
107.163.195.87:10000   | ✗ | -       | -    | 美国              | -
107.163.195.88:10000   | ✗ | -       | -    | 美国              | -
107.163.195.89:10000   | ✗ | -       | -    | 美国              | -
107.163.195.90:10000   | ✗ | -       | -    | 美国              | -
107.163.195.91:10000   | ✗ | -       | -    | 美国              | -
107.163.195.92:10000   | ✗ | -       | -    | 美国              | -
107.163.195.94:10000   | ✗ | -       | -    | 美国              | -
107.163.195.95:10000   | ✗ | -       | -    | 美国              | -
107.163.195.97:10000   | ✗ | -       | -    | 美国              | -
107.163.195.102:10000  | ✗ | -       | -    | 美国              | -
107.163.195.103:10000  | ✗ | -       | -    | 美国              | -
107.163.195.108:10000  | ✗ | -       | -    | 美国              | -
107.163.195.109:10000  | ✗ | -       | -    | 美国              | -
107.163.195.110:10000  | ✗ | -       | -    | 美国              | -
107.163.195.113:10000  | ✗ | -       | -    | 美国              | -
107.163.195.114:10000  | ✗ | -       | -    | 美国              | -
107.163.195.116:10000  | ✗ | -       | -    | 美国              | -
107.163.195.118:10000  | ✗ | -       | -    | 美国              | -
107.163.195.124:10000  | ✗ | -       | -    | 美国              | -
107.163.195.128:10000  | ✗ | -       | -    | 美国              | -
107.163.195.130:10000  | ✗ | -       | -    | 美国              | -
107.163.195.131:10000  | ✗ | -       | -    | 美国              | -
107.163.195.132:10000  | ✗ | -       | -    | 美国              | -
107.163.195.138:10000  | ✗ | -       | -    | 美国              | -
107.163.195.139:10000  | ✗ | -       | -    | 美国              | -
107.163.195.140:10000  | ✗ | -       | -    | 美国              | -
107.163.195.141:10000  | ✗ | -       | -    | 美国              | -
107.163.195.142:10000  | ✗ | -       | -    | 美国              | -
107.163.195.144:10000  | ✗ | -       | -    | 美国              | -
107.163.195.145:10000  | ✗ | -       | -    | 美国              | -
107.163.195.146:10000  | ✗ | -       | -    | 美国              | -
107.163.195.147:10000  | ✗ | -       | -    | 美国              | -
107.163.195.149:10000  | ✗ | -       | -    | 美国              | -
107.163.195.153:10000  | ✗ | -       | -    | 美国              | -
107.163.195.154:10000  | ✗ | -       | -    | 美国              | -
107.163.195.155:10000  | ✗ | -       | -    | 美国              | -
